SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIV_VALUE,5DDeVA,%Change_In_Price,%Change_In_Deliv_vs_AVG
HOMEFIRST, EQ, 14-Oct-2021,652.8,657.85,667.0,650.15,660.5,657.5,661.09,117404,10156,45830,39.04,3.02977547,,,
HOMEFIRST, EQ, 18-Oct-2021,657.5,661.0,664.45,631.55,637.0,636.75,648.56,120439,13031,59295,49.23,3.8456365199999993,,,
HOMEFIRST, EQ, 19-Oct-2021,636.75,636.75,664.0,632.75,640.9,640.2,642.71,92368,9334,50490,54.66,3.2450427900000003,,,
HOMEFIRST, EQ, 20-Oct-2021,640.2,644.0,658.45,622.55,644.0,644.5,645.14,201072,15671,116545,57.96,7.518784129999999,,,
HOMEFIRST, EQ, 21-Oct-2021,644.5,637.6,647.5,621.6,628.0,626.55,636.33,68862,10084,34627,50.28,2.203419891,,,
HOMEFIRST, EQ, 22-Oct-2021,626.55,638.0,659.8,625.55,636.0,639.75,645.93,213014,14082,129262,60.68,8.349420366,3.9685317602,2.1067751975101823,210.3906651254624
HOMEFIRST, EQ, 25-Oct-2021,639.75,641.7,670.0,600.0,663.9,655.6,649.35,257286,25507,111258,43.24,7.224538229999999,5.032460739399999,2.477530285267686,143.55875990125168
HOMEFIRST, EQ, 26-Oct-2021,655.6,679.0,723.25,665.1,689.95,685.45,699.56,1408562,76533,616720,43.78,43.14326432,5.7082410814,4.553081147040882,755.8066259776595
HOMEFIRST, EQ, 27-Oct-2021,685.45,689.8,717.0,688.05,711.95,709.4,702.71,230711,16678,97581,42.3,6.857114451,13.687885387400001,3.494055000364714,50.096229307356154
HOMEFIRST, EQ, 28-Oct-2021,709.4,708.0,708.9,685.15,695.0,699.7,698.1,156804,15302,80595,51.4,5.62633695,13.5555514516,-1.3673526924161168,41.50577695115389
HOMEFIRST, EQ, 29-Oct-2021,699.7,704.95,716.0,670.25,705.0,705.25,693.4,181971,14915,76261,41.91,5.28793774,14.240134863399998,0.793197084464764,37.13404255454814
