SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIV_VALUE,5DDeVA,%Change_In_Price,%Change_In_Deliv_vs_AVG
KEI, EQ, 14-Oct-2021,954.45,965.0,967.85,936.1,942.0,939.7,948.95,127580,10111,61203,47.97,5.807858685,,,
KEI, EQ, 18-Oct-2021,939.7,951.0,1008.0,948.05,999.45,997.6,994.48,524594,31431,173750,33.12,17.27909,,,
KEI, EQ, 19-Oct-2021,997.6,998.0,1005.5,960.35,988.5,985.8,989.24,244365,16987,70083,28.68,6.932890692,,,
KEI, EQ, 20-Oct-2021,985.8,993.0,993.0,922.45,959.0,942.55,957.84,323934,20346,126142,38.94,12.082385328,,,
KEI, EQ, 21-Oct-2021,942.55,942.05,960.65,871.9,881.95,880.7,908.98,410483,20650,175135,42.67,15.919421230000001,,,
KEI, EQ, 22-Oct-2021,880.7,872.25,901.55,841.0,887.0,887.55,869.35,606529,36301,192835,31.79,16.764110725,11.604329187,0.7777903940047586,144.46428100109702
KEI, EQ, 25-Oct-2021,887.55,905.0,915.0,801.0,808.8,810.25,844.65,729251,40093,346117,47.46,29.234772405,13.795579594999998,-8.709368486282457,211.91405698964405
KEI, EQ, 26-Oct-2021,810.25,824.8,972.3,819.85,972.3,965.35,926.42,3609018,142964,348273,9.65,32.264707265999995,16.186716076,19.14224004936748,199.3283079440603
KEI, EQ, 27-Oct-2021,965.35,972.0,972.0,904.0,934.55,931.25,926.17,1070596,42945,155087,14.49,14.363692679,21.253079390799996,-3.5323975760087034,67.58405412637632
KEI, EQ, 28-Oct-2021,931.25,934.55,984.0,907.0,911.0,920.65,946.43,1312599,56298,281532,21.45,26.645033076,21.709340860999998,-1.1382550335570496,122.73533888754211
KEI, EQ, 29-Oct-2021,920.65,925.0,938.05,893.4,915.95,913.05,919.98,750628,27106,312127,41.58,28.715059745999998,23.854463230199997,-0.825503720197689,120.3760464819281
