SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIV_VALUE,5DDeVA,%Change_In_Price,%Change_In_Deliv_vs_AVG
JUBLINGREA, EQ, 14-Oct-2021,788.6,792.6,810.0,779.0,794.0,793.1,792.97,1063287,33165,373294,35.11,29.601094318,,,
JUBLINGREA, EQ, 18-Oct-2021,793.1,823.0,838.75,803.4,809.5,810.15,818.03,2626068,65601,1137353,43.31,93.038887459,,,
JUBLINGREA, EQ, 19-Oct-2021,810.15,818.0,818.8,695.0,697.95,705.85,738.75,6260162,161537,2307069,36.85,170.434722375,,,
JUBLINGREA, EQ, 20-Oct-2021,705.85,700.0,700.0,655.15,674.4,673.55,679.74,2604835,67907,1104757,42.41,75.094752318,,,
JUBLINGREA, EQ, 21-Oct-2021,673.55,679.9,686.4,661.5,676.9,674.95,674.49,1128997,45202,555951,49.24,37.498338999,,,
JUBLINGREA, EQ, 22-Oct-2021,674.95,681.0,689.9,665.5,677.35,677.45,678.39,947235,37207,457925,48.34,31.065174075,81.1335590938,0.3703978072449811,38.2889329914456
JUBLINGREA, EQ, 25-Oct-2021,677.45,680.0,681.95,629.2,639.8,640.25,649.9,1731952,58653,864737,49.93,56.19925763,81.4263750452,-5.491180160897489,69.0184938219387
JUBLINGREA, EQ, 26-Oct-2021,640.25,638.0,679.85,635.0,676.0,667.55,656.96,870544,23962,411725,47.3,27.0486856,74.05844907939999,4.2639593908629365,36.52342971833018
JUBLINGREA, EQ, 27-Oct-2021,667.55,668.55,697.3,668.55,674.5,676.6,684.5,777968,19454,305862,39.32,20.9362539,45.3812417244,1.3557036926073056,46.13415830960673
JUBLINGREA, EQ, 28-Oct-2021,676.6,674.45,674.45,650.0,653.0,653.45,657.75,506688,16483,227015,44.8,14.931911625,34.5495420408,-3.4215193615134463,43.21884095414843
JUBLINGREA, EQ, 29-Oct-2021,653.45,647.0,676.05,635.0,668.8,669.3,660.22,695655,19717,268011,38.53,17.694622242,30.036256566,2.425587267579755,58.910877269671815
JUBLINGREA, EQ, 01-Nov-2021,669.3,673.8,678.1,661.1,665.8,663.55,668.37,429988,12746,147361,34.27,9.849167157,27.3621461994,-0.859106529209622,35.9955943705029
JUBLINGREA, EQ, 02-Nov-2021,663.55,668.8,675.3,662.25,664.0,664.35,669.23,341313,11371,123052,36.05,8.235008996000001,18.0921281048,0.12056363499360534,45.51708316621515
JUBLINGREA, EQ, 03-Nov-2021,664.35,666.5,668.2,627.05,632.0,631.85,642.65,733875,23335,385826,52.57,24.79510789,14.329392784000001,-4.891999698953865,173.03669641665397
JUBLINGREA, EQ, 08-Nov-2021,636.25,640.7,672.9,636.8,672.6,669.7,659.69,706313,25960,344891,48.83,22.752114379,15.101163582000002,5.9903458099232445,150.6646441875488
JUBLINGREA, EQ, 09-Nov-2021,669.7,671.4,672.45,658.45,662.0,662.05,664.93,404566,13590,180910,44.72,12.02924863,16.665204132800003,-1.1423025235180067,72.1818258818946
JUBLINGREA, EQ, 10-Nov-2021,662.05,659.95,659.95,642.0,645.0,645.6,651.01,457135,12027,196795,43.05,12.811551295000001,15.5321294104,-2.4847065931576062,82.48419103707471
JUBLINGREA, EQ, 11-Nov-2021,645.6,644.95,651.6,635.05,644.6,642.4,642.24,326773,9411,130696,40.0,8.393819904,16.124606238000002,-0.4956629491945547,52.05596825191757
JUBLINGREA, EQ, 12-Nov-2021,642.4,647.7,659.0,644.5,649.0,649.5,649.57,369377,11353,162072,43.88,10.527710904000001,16.1563684196,1.1052303860523074,65.16136937820986
JUBLINGREA, EQ, 15-Nov-2021,649.5,653.8,656.7,638.1,642.35,641.4,644.36,360920,11335,175082,48.51,11.281583752,13.3028890224,-1.2471131639722899,84.80551655361151
JUBLINGREA, EQ, 16-Nov-2021,641.4,642.7,656.8,641.05,644.9,643.4,649.08,380880,13111,175863,46.17,11.414915604,11.008782897,0.3118178983473652,103.6891699182357
JUBLINGREA, EQ, 17-Nov-2021,643.4,643.5,651.15,605.0,618.0,615.5,622.84,1031744,25198,443865,43.02,27.645687660000004,10.885916291800001,-4.336338203294992,253.9582972985433
JUBLINGREA, EQ, 18-Nov-2021,615.5,616.0,619.8,585.0,591.5,592.85,598.15,950901,34716,464100,48.81,27.7601415,13.852743564800003,-3.6799350121852115,200.39453823817882
JUBLINGREA, EQ, 22-Nov-2021,592.85,596.0,596.0,532.05,544.0,545.2,547.93,2174636,64856,967638,44.5,53.019788934,17.726007884,-8.037446234291975,299.10733020635274
JUBLINGREA, EQ, 23-Nov-2021,545.2,540.0,589.8,538.55,587.8,584.95,571.72,903254,29863,352246,39.0,20.138608312,26.22442349,7.290902421129861,76.79333091794881
JUBLINGREA, EQ, 24-Nov-2021,584.95,589.4,599.8,584.0,585.2,587.8,592.85,536180,21929,236918,44.19,14.045683630000001,27.995828402,0.4872211300110965,50.1706305250699
JUBLINGREA, EQ, 25-Nov-2021,587.8,587.0,620.0,582.3,617.0,612.45,601.35,648222,21388,287801,44.4,17.306913135,28.521982007200002,4.193603266417164,60.67920921705614
JUBLINGREA, EQ, 26-Nov-2021,612.45,599.0,607.65,575.45,587.95,585.25,592.56,639359,25695,212566,33.25,12.595810896,26.454227102199997,-4.44117887174464,47.61360385748144
JUBLINGREA, EQ, 29-Nov-2021,585.25,576.0,579.0,546.05,553.0,551.25,558.09,705094,27249,311693,44.21,17.395274637,23.4213609814,-5.80948312686886,74.27098130981544
JUBLINGREA, EQ, 30-Nov-2021,551.25,550.0,567.8,540.0,545.0,551.9,555.0,1748316,31710,1152227,65.9,63.9485985,16.296458122,0.11791383219954235,392.4079577369652
JUBLINGREA, EQ, 01-Dec-2021,551.9,554.0,564.85,536.05,543.5,542.2,545.12,527756,19101,225268,42.68,12.279809216,25.058456159600002,-1.7575647762275652,49.00465191386323
JUBLINGREA, EQ, 02-Dec-2021,542.2,545.0,568.0,542.75,560.95,562.45,555.41,608532,19676,215079,35.34,11.945702739,24.7052812768,3.734784212467724,48.352830332750976
JUBLINGREA, EQ, 03-Dec-2021,562.45,568.1,594.8,568.1,586.0,586.55,581.6,886032,24953,257550,29.07,14.979108,23.633039197600002,4.2848253178060105,63.38206387573363
JUBLINGREA, EQ, 06-Dec-2021,586.55,592.9,598.0,575.1,578.0,577.7,584.13,486728,14353,243024,49.93,14.195760912,24.1096986184,-1.5088227772568255,58.87987708467705
