SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIV_VALUE,5DDeVA,%Change_In_Price,%Change_In_Deliv_vs_AVG
JSWHL, EQ, 14-Oct-2021,4731.05,4785.0,4839.0,4680.0,4732.0,4698.1,4730.25,763,220,421,55.18,0.199143525,,,
JSWHL, EQ, 18-Oct-2021,4698.1,4778.8,4825.0,4699.5,4736.0,4736.5,4762.98,1281,527,450,35.13,0.2143341,,,
JSWHL, EQ, 19-Oct-2021,4736.5,4760.0,4800.9,4681.1,4686.25,4709.2,4741.87,652,238,374,57.36,0.17734593799999998,,,
JSWHL, EQ, 20-Oct-2021,4709.2,4709.2,4790.0,4665.0,4669.0,4678.25,4729.39,557,270,229,41.11,0.10830303100000001,,,
JSWHL, EQ, 21-Oct-2021,4678.25,4688.0,4747.45,4605.0,4642.0,4646.65,4658.52,451,188,200,44.35,0.09317040000000001,,,
JSWHL, EQ, 22-Oct-2021,4646.65,4674.85,4756.9,4617.5,4622.0,4635.4,4675.38,382,164,216,56.54,0.10098820800000001,0.15845939879999998,-0.24210990713740008,63.73128306984339
JSWHL, EQ, 25-Oct-2021,4635.4,4540.0,4721.2,4500.0,4502.0,4549.05,4577.48,579,265,299,51.64,0.13686665199999998,0.1388283354,-1.86283815851921,98.58697189277109
JSWHL, EQ, 26-Oct-2021,4549.05,4647.9,4686.9,4563.05,4594.35,4613.35,4619.9,453,207,229,50.55,0.10579570999999999,0.12333484580000001,1.413481935788795,85.77925347355482
JSWHL, EQ, 27-Oct-2021,4613.35,4667.05,4743.35,4524.1,4545.85,4535.3,4617.47,1189,411,426,35.83,0.196704222,0.10902480020000001,-1.6918291480160874,180.4215386216319
JSWHL, EQ, 28-Oct-2021,4535.3,4537.45,5000.0,4500.0,4630.0,4602.5,4775.81,8083,2427,1477,18.27,0.7053871370000001,0.1267050384,1.4817101404537696,556.7159332473713
